İl,İlçe,Köy,Merkeze uzaklık (km),Birincil Öncelik,İkincil,Üçüncül,Telefon,Çocuk,Kadın,Yetişkin,Yaşlı,Hane,Yıkılan,Bilgi Alınan Vakit,Ek
Osmaniye,Bahçe,Aşağı Arıcaklı,35.53,"Gıda (ekmek,su,paketli gıda)","Isınma (El sobası, battaniye)","Barınma (Çadır, konteyner gibi)",,20,35,60,10,50,15,1676290800000,"GÜNCEL EKSİK: 10 Çadır,Hijyen Malzemeleri. sağlık taraması yapılmadı ama durum iyi. /////Makarna, yağ, çay, şeker, çadır ve battaniye ihtiyaçları var. Hazır su kullanıyorlar hala. Su kaynakları yok."
Hatay,Altınözü,Akamber,13.96,"Gıda (ekmek,su,paketli gıda)","Isınma (El sobası, battaniye)","Kıyafet(Ayakkabı, çorap, iç çam",,50,200,450,50,,0,1676065320000,Gerek olmayan şeyler veriliyor. Çeşitli gıdalar gerekli. Su GEREKMİYOR. Edit: Çadır ihtiyaçları var hala.
Kahramanmaraş,Oni̇ki̇şubat,Avcilar,6.59,"Barınma (Çadır, konteyner gibi)","Kıyafet(Ayakkabı, çorap, iç çam","Gıda (ekmek,su,paketli gıda)",05364366559,200,,600,40,,60,1676064660000,"dışarıdan gelen nüfus çoğalmış (500 kişi)
"
Kahramanmaraş,Pazarcık,Çiçek,58.02,"Barınma (Çadır, konteyner gibi)","Isınma (El sobası, battaniye)",,05386793891,12,,18,8,13,13,1676214180000,"GÜNCEL EKSİK: Çadır gerekli, içine yatak isteniyor, soba, battaniye, tuvalet ihtiyacı için seyyar tuvalet gibi bir çözüm KÖY KONUM OLARAK EĞLEN KÖYÜNDE ÇADIR KURMUŞ DURUMDA!!!    ////   acil çadır ihtiyacı var 10 adet. yakacak kömür gerekli"
Kahramanmaraş,Pazarcık,Büyüknacar,44.89,"Barınma (Çadır, konteyner gibi)","Isınma (El sobası, battaniye)",Diğer,,,,,,,200,1676211540000,"GÜNCEL EKSİK: Çadır, Kuru gıda, bakliyat  /////  200 adet acil çadır lazım. battaniye ve kömür gerekli. tüm ahırlar yıkılmış. hayvanlar telef olmuş."
Kahramanmaraş,Pazarcık,Bölükçam,49.34,,,,05337416727,,,,,100,15,1676210820000,"GÜNCEL EKSİK: Altyapı sorunu su yok, kuyu suyu  paneli sigortası bozuk, başvurulmuş  ama daha yapılamamış, kuru  gıda, hijyen malzemeleri, 2-3 Çadır"
Kahramanmaraş,Pazarcık,Aşağımülk,68.43,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)",Diğer,,,,,,200,1,1676209860000,"GÜNCEL EKSİK: Çadır, kuru gıda, kömür, ilaç     ////  dışarıdan gelen kişiler var. bunlar için çadır gerekli. 60-70 adet. dışarıdan gelenler için giyecek. kömür gerekli."
Osmaniye,Bahçe,Arıklıkaş,26.41,"Barınma (Çadır, konteyner gibi)",,,,,,,,420,1,1676292360000,GÜNCEL EKSİK: çadır. Sağlık taraması yapılmadı ama durum iyi.    //////  İhtiyaç durumu fazla yok. Yalnızca birkaç çadır ihtiyacı temin edilmeye çalışılıyor.
Hatay,Antakya,Açikdere,9.35,"Isınma (El sobası, battaniye)","Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)",,600,950,1900,135,,30,1676060040000,telefon çekmiyor
Osmaniye,Bahçe,Aşağıkardere,35.40,"Gıda (ekmek,su,paketli gıda)","Barınma (Çadır, konteyner gibi)",,05424918275,106,250,200,186,400,11,15/02/23 17:30,GÜNCEL EKSİK: çadır    ////////   çadır ve gıda. sağlık taraması yapılmadı. 2-3 engelli var.    /////   Yıkık evlerde insanlar kalamıyor. Çadır eksiği var. Lösemi hastası kontrolleri yapılamıyor. Diyabet hastaları diyalize giremiyorlar.
Kahramanmaraş,Pazarcık,Armutlu,48.64,"Barınma (Çadır, konteyner gibi)","Teknik yardım (Powerbank,el fen",,05386793891,50,,30,170,110,20,1676208660000,"GÜNCEL EKSİK: 5-6 Çadır, çadır içi aydınlatma  için elektrik kablosu    ////    Kartalkaya baraj yolu kapalı, acil açılmalı. yakıt sıkıntısı var. ahırlar yıkılmış. çadırlara elektrik çekecek uzatma kablo gerekli. 40 çadır var. AFAD göndermiş."
Kahramanmaraş,Pazarcık,Akçalar,61.21,"Gıda (ekmek,su,paketli gıda)","Hijyen ve sağlık( Ped, bebek be",,05424900952,,,,,110,0,1676208540000,"GÜNCEL EKSİK: Kuru gıda, makarna, un, nohut  vb., deterjan"
Kahramanmaraş,Pazarcık,Akçakoyunlu,57.71,,,,05336425307,,,370,,80,0,1676208300000,"GÜNCEL EKSİK: Kuru gıda, battaniye, çadır"
Osmaniye,Bahçe,Burgaçlı,23.11,"Gıda (ekmek,su,paketli gıda)","Hijyen ve sağlık( Ped, bebek be","Barınma (Çadır, konteyner gibi)",03288682019,1000,450,200,100,180,50,15/02/23 17:45,"GÜNCEL EKSİK: çadır, kuru gıda, ısınma     //////  çadır, battaniye, gıda. Sağlık taraması yapılmadı. 5-6 yatalak hasta var.   ///// Ağırlıklı olarak gıda sıkıntısı yaşanıyor."
Hatay,Dörtyol,Konakli,70.67,"Gıda (ekmek,su,paketli gıda)","Gıda (ekmek,su,paketli gıda)","Kıyafet(Ayakkabı, çorap, iç çam",,,,,,300,0,1676019480000,
Hatay,Dörtyol,Karakese,69.16,"Gıda (ekmek,su,paketli gıda)","Barınma (Çadır, konteyner gibi)","Isınma (El sobası, battaniye)",,,,,,5000,0,15/02/23 18:30,GÜNCEL EKSİK:  YARDIM HİÇ GİTMEMİŞ. ÇADIR VE KURU GIDA GEREKLİ.     ////////   Çadır ve erzak ihtiyacı (merkezden köylere gelen çok oluyormuş)   /////   sadece yayla yolları kapalı
Osmaniye,Bahçe,Bekdemir Merkez,34.32,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)",,05424570141,,,,,550,20,15/02/23 17:45,GÜNCEL EKSİK: sadece çadır ihtiyacı var  /////  çadır. Sağlık taraması yapılıyor. 1 yatalak hasta var. /////  Acil çadır ihtiyacı var.
Kahramanmaraş,Nurhak,Umutlu,44.24,"Barınma (Çadır, konteyner gibi)",,,,15,,,,,,1676207280000,GÜNCEL: ihtiyaç yok   /////     NÜFUSU BİLMİYOR KALMAYA GELENLER VAR. edit: Çadır lazım.
Hatay,Altınözü,Kılıçtutan,26.35,"Kıyafet(Ayakkabı, çorap, iç çam","Hijyen ve sağlık( Ped, bebek be","Gıda (ekmek,su,paketli gıda)",,500,,300,150,160,0,1676059140000,Yem yok hayvanlar için telef olmak üzereler. İlaca ihtiyaç var bir konum belirtilirse almak için gidip alabilirler. Köy nüfusu ilçeden gelenlerle arttı yıkılan bina yaralan ve vefat eden insan yok. Bir evin içinde bir sürü aile kalmaya başladı yatağa ihtiyaç var. Bez yardımları yapılmış kaymakamlık ve yardımseverlerden fakat bitmiş
Adana,Gölbaşi,Akçabel,44.90,,,,05353141414,,,550,,230,,1676059860000,50-100 ÇADIR İHTİYAÇ
Adıyaman,Gölbaşi,Balkar,66.56,,,,,,,2500,,,,1676059800000,200 ÇADIR
Adıyaman,Gölbaşi,Aşağinasirli,62.53,,,,,,,448,,,,1676059680000,
Osmaniye,Bahçe,Gökmustafalı,33.27,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)","Isınma (El sobası, battaniye)",,50,,,40,211,2,15/02/23 17:30,"GÜNCEL EKSİK: çadır ve kuru gıda   ///////    Erzak,çadır,çocuk bezi. Sağlık taraması yapılmadı 10 yatalak hasta var.   /////   İnsanlar dışarıda yatıyor. Araçlarda ve kendi imkanlarıyla yaptıkları yerlerde kalıyorlar."
Adıyaman,Gölbaşi,Aşağiazapli,69.57,"Kıyafet(Ayakkabı, çorap, iç çam","Gıda (ekmek,su,paketli gıda)",,,,,384,,,,1676059380000,20 ÇADIR İHTİYAÇ
Kahramanmaraş,Nurhak,Kiyilar,55.46,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)",Tıbbi yardım malzemeleri,,,,400,,,,1676059260000,edit: İHTİYAÇ KALMAMIŞ
Adıyaman,Gölbaşi,Aktoprak,55.21,"Gıda (ekmek,su,paketli gıda)",,,,,,250,,,,10/02/23 20:00,"ateş dürücü çocuklar için 
öksürük şurubu çocuklar için
pişirilmeyen gıda ihtiyaç "
Kahramanmaraş,Nurhak,"Kahramanmaraş, Ağcaşar",56.31,"Gıda (ekmek,su,paketli gıda)","Kıyafet(Ayakkabı, çorap, iç çam",,05434761109,,,,,,5,1676059020000,KÖYDE TELEFON ÇEKMİYOR.
Adana,Gölbaşi,Akçakaya,54.78,,,,,,,,,,,1676058960000,6 ÇADIR İHTİYAÇ
Adıyaman,Gölbaşi,Hamzalar,74.25,"Isınma (El sobası, battaniye)",,,05446120568,,,400,50,150,,10/02/23 19:55,
Hatay,Dörtyol,Altınçağ,73.02,"Isınma (El sobası, battaniye)","Gıda (ekmek,su,paketli gıda)","Barınma (Çadır, konteyner gibi)",05362912477,,,,,,0,15/02/23 18:30,"GÜNCEL EKSİK: ısınma, kuru gıda, temizlik ürünleri, bebek maması ve bezi ihtiyacı var.     ///////      Soba,battaniye, bebek bezi, bebek maması, ıslak mendil, peçete ihtiyacı var    /////   hasarlı bina sayısı net verilmemiş. tespit çalışmaları devam ediyor."
Hatay,Altınözü,Keskincik,18.64,"Gıda (ekmek,su,paketli gıda)","Hijyen ve sağlık( Ped, bebek be",,,,,,,2500,50,1676058300000,Köydeki bakkallar kapalı. Gıda ve ilaç çok ihtiyaç var. Köy ilçenin en kalabalık köyü yaklaşık 8000 dendi. Güncel nüfusla artmış fakat net sayı bilinmiyor. 6 yaşındaki bir çocuk birkaç saat önce çıkarıldı. Hâlâ enkaz altında canlı olma ihtimali var
Adıyaman,Gölbaşi,Çeli̇kköyü,66.66,"Barınma (Çadır, konteyner gibi)",Tıbbi yardım malzemeleri,"Isınma (El sobası, battaniye)",,,,,,,,1676058720000,50 ÇADIR İHTİYAÇ VAR 
Kahramanmaraş,Nurhak,"Kahramanmaraş, Hüyük",57.89,"Barınma (Çadır, konteyner gibi)","Isınma (El sobası, battaniye)",,,65,,750,70,,5,1676058360000,"ÖLÜ SAYISINA 15 DEDİ AMA MERKEZDE YAŞAYANLARDA DAHİL.ÇADIRLARI YETERSİZ. edit: Hala çadır gelmemiş, tek ihtiyaç."
Adıyaman,Gölbaşi,Harmanli Yeni̇ Mah.,50.87,,,,,,,1700,,,,10/02/23 19:51,"şeker, tansiyon, kalp ilaçları lazım"
Hatay,Dörtyol,Yeni̇yurt,75.89,"Gıda (ekmek,su,paketli gıda)","Hijyen ve sağlık( Ped, bebek be","Hijyen ve sağlık( Ped, bebek be",05308297656,,,,,1000,0,1676019600000,su acil ihtiyaç. hasarlı bina sayısı net belirtilmedi. çok az olduğu söylendi.
Adıyaman,Gölbaşi,Harmanli Kalemkas,48.99,"Barınma (Çadır, konteyner gibi)","Kıyafet(Ayakkabı, çorap, iç çam","Hijyen ve sağlık( Ped, bebek be",05353141414,,,120,,,,1676058480000,
Adıyaman,Gölbaşi,Harmanli Çakmak Mah.,50.56,"Gıda (ekmek,su,paketli gıda)","Hijyen ve sağlık( Ped, bebek be",,05353141414,,,200,,,,1676058360000,"Hayvanlar için çadır gerekli 
yemek pişirmek için malzeme gerekli"
Hatay,Dörtyol,Kapılı,76.22,,,,,,,,,,0,1676304180000,GÜNCEL: eksik yok  /////  hasarlı bina sayısı net söylenmedi. çok az olduğu belirtildi.
Kahramanmaraş,Elbistan,"Nurhat, Bariş",63.27,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)","Isınma (El sobası, battaniye)",05424751082,,,850,,,,1676057700000,TELEF OLAN HAYVAN SAYISINI BİLMİYOR. ÇOK KALABALIKLAR. ÇADIRA İHTİYAÇLARI VAR. GIDA YARDIMI GİTMİŞ.
Adıyaman,Gölbaşi,Karabahşili,51.34,"Barınma (Çadır, konteyner gibi)","Kıyafet(Ayakkabı, çorap, iç çam","Gıda (ekmek,su,paketli gıda)",,,,160,,,,1676058240000,"ağrı kesici gerekli
soba gerekli
10 ÇADIR GEREKLİ"
Adıyaman,Gölbaşi,Haydarli,75.09,,,,,,,700,,,,1676058180000,ihtiyaç yok
Hatay,Erzi̇n,Turunçlu,84.95,,,,,,,,,,0,1676304000000,GUNCEL EKSIK:YOK
Adıyaman,Gölbaşi,Çataltepe,62.92,"Barınma (Çadır, konteyner gibi)",,,05373162665,,,,,,,1676058060000,"Çataltapa merkezköy yoluna taş düşmüş yollar sıkıntılı
30 ÇADIR İHTİYAÇ VAR"
Hatay,Erzi̇n,Yoncadüzü,83.78,"Barınma (Çadır, konteyner gibi)",,,,,,,,,0,1676302980000,GUNCEL EKSIK:Daha önce yardım gelmemiş gıda ve çadır (20 tane) ihtiyaçları var
Adıyaman,Gölbaşi,Çatalağaç,73.99,,,,,,,450,,,,1676057820000,15 ÇADIR İHTİYAÇ
Hatay,Erzi̇n,Yeşi̇ltepe,79.52,,,,,,,,,420,0,1676302680000,GUNCEL EKSIK: YOK
Adıyaman,Gölbaşi,Belöğren. Merkez Mah,66.83,"Hijyen ve sağlık( Ped, bebek be","Barınma (Çadır, konteyner gibi)",,,,,,,,,1676057640000,100 ÇADIR İHTİYAÇ VAR
Hatay,Erzi̇n,Kuyuluk,80.41,"Barınma (Çadır, konteyner gibi)","Isınma (El sobası, battaniye)",,,,,,,150,0,1676300220000,"GUNCEL EKSIK: Yardım gelmemiş, köy içinde çok yardıma gerek duymuyorlarmış fakat dışarıdan gelenler olduğundan çadıra ihtiyaçları varmış (15-20 tane)////çadır acil ihtiyaç"
Adıyaman,Gölbaşi,Belören,66.83,"Gıda (ekmek,su,paketli gıda)","Barınma (Çadır, konteyner gibi)",,,,,1000,,,,1676057580000,50-80 çadır ihtiyaç var
Hatay,Erzi̇n,Kizlarçayi,81.79,"Barınma (Çadır, konteyner gibi)","Isınma (El sobası, battaniye)","Isınma (El sobası, battaniye)",,,,,,,0,1676299860000,GUNCEL EKSIK: Çadır  ihtiyacı var (8-10 tane)
Adıyaman,Gölbaşi,Balkar,66.56,"Barınma (Çadır, konteyner gibi)","Isınma (El sobası, battaniye)",,,,,2500,,550,60,1676057340000,"ısıtıcılar gerekli
50 ÇADIR GEREKLİ"
Osmaniya,Bahçe,Nohut,27.97,"Gıda (ekmek,su,paketli gıda)","Hijyen ve sağlık( Ped, bebek be","Kıyafet(Ayakkabı, çorap, iç çam",,,,,,163,15,1676288580000,GÜNCEL EKSİK: çadır ve gıda. sağlık taraması yapılmadı ve 5 kanser hastası var.   /////  Çocuk maması ve bezi ihtiyaçları var. Gıda olarak kuru bakliyat ihtiyacı var. Yetişkin bezi ihtiyacı var.
Adıyaman,Gölbaşi,Karabahşili,51.34,"Barınma (Çadır, konteyner gibi)","Isınma (El sobası, battaniye)","Gıda (ekmek,su,paketli gıda)",,,,,,,,1676057160000,"160 NÜFUS, 10 ÇADIR, BOT, BATTANİYEİ GIDA GEREKLİ. YARDIMLAR YETERSİZ. ELEKTRİK YOK SOBA GEREKLİ. AĞRI KESİCİ GEREKLİ."
Malatya,Doğanşehi̇r,Findikköy,51.54,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)","Kıyafet(Ayakkabı, çorap, iç çam",05367664476,60,150,300,60,,80,1676057040000,"YAKIT LAZIM 
ÇOK FAZLA KAPALI YOL VAR
ÇADIR ACİL LAZIM"
Adıyaman,Gölbaşi,Haydarli,75.09,,,,,,,,,,,1676057100000,700-800 NÜFUS. İHTİYAÇ YOK
Adıyaman,Gölbaşı,Harmanlı Yeni,50.87,,,,,,,,,,,1676304360000,"GÜNCEL: ihtiyaç yok. sağlık taraması yapıldı ve durum çok iyi.   //// NÜFUS 1700. ELEKTRİK VAR. AĞRI KESİCİ, ŞEKER, TANSİYON, KALP İLAÇLARI."
Malatya,Doğanşehi̇r,Eski̇köy,34.24,"Barınma (Çadır, konteyner gibi)",,,05303633548,15,45,90,10,,120,1676208900000,GUNCEL EKSİK: Çadır Acil //// Yakıt sıkıntısı var YOLLAR AĞIR HASARLIACİL ÇADIR LAZIM
Adıyaman,Gölbaşi,Harmanli,48.99,"Barınma (Çadır, konteyner gibi)","Kıyafet(Ayakkabı, çorap, iç çam","Isınma (El sobası, battaniye)",,,,,,,,1676056800000,"NÜFUS 150, VEFAT 20. KADIN - ÇOCUK(10 YAŞ) İÇ ÇAMAŞIRI, 40-45 NO ERKEK AYAKKABI, 36-38 NO KADIN AYAKKABI ELSOBASI, HİJYENİK PED GEREKLİ. ELEKTRİK SU YOK."
Adıyaman,Gölbaşi,Harmanli,50.56,"Gıda (ekmek,su,paketli gıda)","Barınma (Çadır, konteyner gibi)","Hijyen ve sağlık( Ped, bebek be",,,,,,,,1676056500000,"NÜFUS 200, YEMEK PİŞİRMEK İÇİN MALZEME, HAYVANLAR İÇİN ÇADIR GEREKLİ. ELEKTRİK VE SU YOK."
Adıyaman,Gölbaşi,Hamzalar,74.28,"Barınma (Çadır, konteyner gibi)","Isınma (El sobası, battaniye)",,,,,,,140,,1676304060000,"GÜNCEL EKSİK: kuru gıda. sağlık taraması yapıldı durum çok iyi    ////  NÜFUS 400, İNSANLAR İÇİN 100, HAYVANLAR İÇİN 30-40 ÇADIR, SOBA VE KÖMÜR GEREKLİ, YAŞLI SAYISI FAZLA"
Adıyaman,Gölbaşi,Çataltepe,62.92,"Barınma (Çadır, konteyner gibi)",,,05373162665,,,,,,,1676055900000,NÜFUS 350. VEFAT 4. 30 ÇADIR GEREKLİ. AFAD İLE GÖRÜŞÜLMÜŞ. YOLLAR SIKINTILI
Osmaniye,Bahçe,Yaylalık,37.42,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)",,,,,,60,94,5,1676288400000,GÜNCEL EKSİK: çadır. sağlık taraması yapılmadı ama durum iyi.  /////   En az 10 çadır ihtiyaç var. Köy olarak dışarıda kalmışlar.
Adıyaman,Gölbaşi,Çatalağaç,73.99,"Barınma (Çadır, konteyner gibi)",,,,,,,,,,1676055780000, NÜFUS 450. 15 ÇADIR GEREKLİ
Adıyaman,Gölbaşi,Belören,66.83,"Barınma (Çadır, konteyner gibi)","Hijyen ve sağlık( Ped, bebek be",,,,,,,,,1676055720000,"100 ÇADIR, HİJYENİK PED, ÇOCUK BEZİ GEREKLİ"
Adıyaman,Gölbaşi,Belören,66.91,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)",,,,,,,,,1676055600000,"1000 NÜFUS, 50-80 ÇADIR GEREKLİ ELEKTRİK YOK"
Adıyaman,Gölbaşi,Balkar,66.55,"Barınma (Çadır, konteyner gibi)","Isınma (El sobası, battaniye)",,,,,,,550,60,1676054220000,"2500 NÜFUS, 50 ÇADIR,ODUN SOBASI VE ODUN, ELSOBASI GEREKLİ. ELEKTRİK YOK"
Malatya,Doğanşehir,Esentepe,47.57,"Barınma (Çadır, konteyner gibi)",,,05394324880,200,200,400,150,,50,15/02/23 15:40,GÜNCEL EKSİK: çadır ve hayvan yemi ihtiyacı var.    ///////  Yakıt sıkıntısı var seyyar tuvalet lazımBARINMA İHTİYAÇLARI ACİL
Malatya,Doğanşehi̇r,Çömlekoba,43.16,"Barınma (Çadır, konteyner gibi)",,,05362870980,5,130,250,50,,0,1676207760000,GUNCEL EKSİK: Çadır ACİL ////KALP VE ŞEKER İLAÇLARI LAZIM
Osmaniye,Bahçe,İnderesi,39.91,"Barınma (Çadır, konteyner gibi)",,,,40,,,12,45,0,1676291940000,GÜNCEL EKSİK: çadır. sağlık taraması yapıldı ve durum iyi.   ////   Yalnızca 1 çadır geldi. Özellikle çadır ihtiyacı var. Bizden öncelikli gidilmesi gereken yerler var dendi.
Malatya,Doğanşehi̇r,Elmali,59.93,"Barınma (Çadır, konteyner gibi)","Isınma (El sobası, battaniye)","Kıyafet(Ayakkabı, çorap, iç çam",05334912477,100,175,350,30,,300,1676208300000,"GUNCEL EKSİK: Çadır, odun, soğan ve patates ///// yakıt ihtiyacı"
Malatya,Doğanşehi̇r,Dedeyazi,41.96,"Barınma (Çadır, konteyner gibi)","Barınma (Çadır, konteyner gibi)",,05514379172,5,60,120,20,,,1676206920000,GUNCEL EKSİK: Çadır ve Battaniye //// TEKERLİKLİ SANDALYE LAZIM KÖMÜR İHTİYACI VAR
Malatya,Doğanşehir,Çığlık,43.24,"Barınma (Çadır, konteyner gibi)","Kıyafet(Ayakkabı, çorap, iç çam",,05379355806,200,175,350,50,,100,15/02/23 15:30,"GÜNCEL EKSİK: çadır ve kıyafet ihtiyacı var.    ///////  Çadır, soba, yetişkinler için kıyafet ////araç sıkıntısı yok yakıt sıkıntısı var, hasarlı yollar mevcut"
Malatya,Doğanşehir,"Malatya, Doğanşehi̇r Biçakçi",74.09,"Kıyafet(Ayakkabı, çorap, iç çam","Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)",05363211090,250,150,300,50,,60,1676206980000,"GUNCEL EKSİK: Çadır, kuru gıda yem //// yakıt sıkıntısı var, hasarlı yollar var."
Adıyaman,Gölbaşi,Balkar,66.56,"Barınma (Çadır, konteyner gibi)",,,,,,,,,,1676053980000,"2500 NÜFUS, 200 ÇADIR VE MUM GEREKLİ"
Malatya,Doğanşehi̇r,Beğre,65.07,,,,05379355656,80,75,150,30,,40,1676206860000,GUNCEL EKSİK: Kuru gıda ////yardım ulaşmış
Osmaniye,Bahçe,Yukarıkardere,39.03,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)","Isınma (El sobası, battaniye)",,,,,,370,40,1676288160000,GÜNCEL EKSİK: çadır. sağlık taraması yapılmadı ama durum iyi   ////    Genel olarak çadır ve gıda eksikliği söz konusu.
Malatya,Doğanşehi̇r,Altintop,50.70,"Barınma (Çadır, konteyner gibi)","Barınma (Çadır, konteyner gibi)",,05302236859,300,125,250,50,,102,1676203500000,"GUNCEL EKSİK: Çadır, kuru gıda ////yakıt sıkıntısı var,hastane yoğun sıra gelmiyor, evlerin hepsi yıkılmış barınma önemli ihtiyaç"
Adıyaman,Gölbaşi,Aşağinasirli,62.53,"Barınma (Çadır, konteyner gibi)",,,,,,,,,,1676053920000,"NÜFUS 448, 1 VEFAT. 15 ÇADIR GEREKLİ. YARIN YARDIM GELECEK DENDİ."
Adıyaman,Gölbaşi,Aşağiazapli,69.57,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)","Kıyafet(Ayakkabı, çorap, iç çam",,,,,,,,1676053740000,"NÜFUS 384, 9 VEFAT. 20 ÇADIR, KADIN- ERKEK- ÇOCUK İÇ ÇAMAŞIRI VE KURU GIDA GEREKLİ"
Malatya,Doğanşehi̇r,Söğüt,57.53,"Barınma (Çadır, konteyner gibi)","Kıyafet(Ayakkabı, çorap, iç çam","Gıda (ekmek,su,paketli gıda)",05453191893,300,500,1000,100,,500,1676205900000,GUNCEL EKSİK: Kuru gıda ////Yakıt sıkıntısı var
Adıyaman,Gölbaşı,Aktoprak,55.21,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)",,,,,,,,,1676304660000,"GÜNCEL: ihtiyaç yok. sağlık taraması yapıldı ve durum çok iyi.    ////  NÜFUS 250, VEFAT EDEN KİŞİ 3,.15 ÇADIR, PİŞİRME GEREKTİRMEYEN GIDA, ŞEKER HASATASI İÇİN İLAÇ VE ÇOCUKLAR İÇİN ÖKSÜRÜK ŞURUBU"
Adıyaman,Gölbaşi,Akçakaya,54.78,"Barınma (Çadır, konteyner gibi)",,,05076882127,,,,,,,1676053500000,"NÜFUS 150, 6 ÇADIR GEREKLİ VE AYAKKABI GEREKLİ"
Adıyaman,Gölbaşi,Akçabel,44.90,"Barınma (Çadır, konteyner gibi)",,,,,,,,230,,1676053320000,"NÜFUS 550, VEFAT EDEN KİŞİ 1, 50-100 ARASI ÇADIR GEREKLİ"
Osmaniye,Bahçe,Savranlı,30.58,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)",,,50,60,120,15,230,2,1676287800000,"GÜNCEL: eksik yok. sağlık taraması yapılmadı ama durum iyi ///// Hayvan yiyeciği eksik, çadır eksik. Bizden önce ihtiyaçları olan köyler var dendi."
Adıyaman,Tut,Tepeci̇k,22.95,"Gıda (ekmek,su,paketli gıda)","Hijyen ve sağlık( Ped, bebek be",,,35,,175,100,70,0,1676050320000,10-15 ÇADIR MEVCUT.
Adıyaman,Tut,Öğütlü,27.51,Tıbbi yardım malzemeleri,"Gıda (ekmek,su,paketli gıda)","Barınma (Çadır, konteyner gibi)",,250,150,350,60,150,3,1676049300000,
Hatay,Yayladağı,Yayıkdamlar,29.15,"Gıda (ekmek,su,paketli gıda)",,,,250,150,400,80,70,1,1676049540000,Kuru gıda isteniyor. (özellikle)
Hatay,Yayladağı,Turfanda,21.13,"Isınma (El sobası, battaniye)","Gıda (ekmek,su,paketli gıda)","Hijyen ve sağlık( Ped, bebek be",,300,800,400,350,400,5,1676049120000,"Her hane için kolilere eşit dağıtılmış gıda ürünleri (ramazan kolisi gibi her hane için) 400 koli isteniyor.
Mazot, benzin isteniyor."
Adıyaman,Tut,Köseli̇,24.17,"Barınma (Çadır, konteyner gibi)",Diğer,,,200,120,250,100,140,40,1676049060000,Hayvanlar için barınak.
Adıyaman,Tut,Kaşlica,29.75,"Gıda (ekmek,su,paketli gıda)",,,,650,300,650,250,80,80,1676048760000,Evlerin 1. katı hep ağırdır ve hayvanların çoğu telef olmuştur.
Adıyaman,Tut,Elçi̇ler,21.76,"Gıda (ekmek,su,paketli gıda)","Barınma (Çadır, konteyner gibi)",,,20,10,25,5,24,3,1676048520000,
Hatay,Yayladağı,Yeşiltepe,26.03,"Isınma (El sobası, battaniye)","Gıda (ekmek,su,paketli gıda)","Kıyafet(Ayakkabı, çorap, iç çam",,200,80,300,100,120,0,1676048400000,"Hasta bezi, çocuk ayakkabısı isteniyor.
Vatandaşa yardım yeterli değil.
Yakıt yok, benzin yok, mazot yok, isteniyor."
Hatay,Hassa,Söğüt,70.02,"Gıda (ekmek,su,paketli gıda)","Barınma (Çadır, konteyner gibi)",,,250,,1500,200,400,50,1676206800000,"GÜNCEL EKSİK: çadır ve yakacak ihtiyacı var  //// önceki bilgi:Çok konuşabilecek durumda değildi, teyit araması yapılmalı. Sadece gıda ve çadır ihtiyacı olduğu belirtildi"
