İl,İlçe,Köy,Merkeze uzaklık (km),Birincil Öncelik,İkincil,Üçüncül,Telefon,Çocuk,Kadın,Yetişkin,Yaşlı,Hane,Yıkılan,Bilgi Alınan Vakit,Ek
MALATYA,YEŞİLYURT,KUŞDOĞAN,16.14,"Barınma (Çadır, konteyner gibi)","Isınma (El sobası, battaniye)","Gıda (ekmek,su,paketli gıda)",,30,,300,200,230,,10/02/23 17:52,"50 çadır, ısıtıcı, battaniye, gıda gerekli. kerpiç evlerin tamamı yıkılmış"
Malatya,Yeşilyurt,Konak,6.06,"Barınma (Çadır, konteyner gibi)","Isınma (El sobası, battaniye)","Gıda (ekmek,su,paketli gıda)",05376115045,,,,,,,15/02/23 15:30,"GÜNCEL EKSİK: kuru gıda ////// /////  Çadır, Isınma Malzemesi, Gıda Malzemesi (Acil)"
Malatya,Yeşilyurt,Kırlangıç,25.18,"Barınma (Çadır, konteyner gibi)","Isınma (El sobası, battaniye)","Kıyafet(Ayakkabı, çorap, iç çam",,,,350,,120,0,15/02/23 15:30,"GÜNCEL EKSİK: acil kuru gıda, ısınma, çadır, kıyafet gerekli     /////// kardan dolayı yollar kapalı. 120 çadır, kömür-battaniye, kıyafet, gıda gerekli."
Malatya,Yeşilyurt,Kadiruşağı,14.04,Diğer,"Barınma (Çadır, konteyner gibi)","Isınma (El sobası, battaniye)",,,,,,52,52,15/02/23 15:30,"GÜNCEL EKSİK: 4 adet hayvanlar için 2 adet insanlar için çadır gerekli     /////   Çadır////hayvan yemi, 20 çadır, 35 ısıtıcı gerekli"
MALATYA,YEŞİLYURT,İKİZCE,12.08,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)","Isınma (El sobası, battaniye)",,100,,500,100,400,5000,12/02/23 17:48,"GUNCEL EKSIK: Çadır, Isınma Malzemesi, Gıda Malzemesi////kardan dolayı yol kapanma var. 200 çadır, 100 ısıtıcı, gıda malzemeleri gerekli"
Malatya,Yeşilyurt,Horata,6.44,"Barınma (Çadır, konteyner gibi)","Isınma (El sobası, battaniye)","Isınma (El sobası, battaniye)",05344147545,,,,,2000,0,15/02/23 15:30,"GÜNCEL EKSİK: kuru gıda, ısınma, çadır    //////   Gıda (Acil), ısınma Malzemeleri////kurtarma çalışmaları devam ediyor. 100 çadır, 150 battaniye, soba, ısıtıcı gerekli."
MALATYA,YEŞİLYURT,GÖZENE,29.81,"Barınma (Çadır, konteyner gibi)",,,05358785444,50,,1210,,,350,12/02/23 16:22,GUNCEL EKSIK: ÇADIR //// 200 adet çadır gerekli.
MALATYA,YEŞİLYURT,DURULDU,14.22,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)","Isınma (El sobası, battaniye)",,30,,400,30,60,4,12/02/23 17:42,"GUNCEL EKSIK: Çadır ve Gıda////yetişkin nüfus şu an 800e çıktı. 30 çadır, 30 ısıtıcı ve kahvaltılık gerekli."
MALATYA,YEŞİLYURT,DURANLAR,19.94,"Gıda (ekmek,su,paketli gıda)","Barınma (Çadır, konteyner gibi)","Isınma (El sobası, battaniye)",05369729101,160,,,,64,4,12/02/23 17:40,GUNCEL EKSIK: Isınma Malzemesi ve Çadır////gelenlerle birlikte nüfus 2000 üstü. 40-50 çadır gerekli. duranlar havaalanı yolunda kayalar devrilmiş.
MALATYA,YEŞİLYURT,DİLEK,11.94,,,,05321588144,,,,,3000,10,12/02/23 17:38,GUNCEL EKSİK: Isınma Malzemesi ve Çadır
MALATYA,YEŞİLYURT,ÇAYIRKÖY,18.65,"Gıda (ekmek,su,paketli gıda)","Isınma (El sobası, battaniye)","Barınma (Çadır, konteyner gibi)",,100,,150,100,200,6,12/02/23 17:35,"GUNCEL EKSİK: Gıda(Acil), Isınma Malzemesi////itfaiyeye ulaşamamışlar. bina çökünce elektrikten dolayı yangın çıkmış. çay şeker pirinç ihtiyacı var. 10 adet çadır gerekli."
MALATYA,YEŞİLYURT,CAFANA,24.42,"Isınma (El sobası, battaniye)","Gıda (ekmek,su,paketli gıda)",,05365199775,300,,1300,20,450,1,12/02/23 17:32,"GUNCEL EKSİK: Yem, Isınma Malzemesi, Çadır////çadır, battaniye ve yatak gerekli"
MALATYA,YEŞİLYURT,BİNDAL,15.37,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)",Diğer,05309219495,,,,,1000,5,12/02/23 17:27,"GUNCEL EKSİK: Çadır, Yem(Acil), Ağrı Kesici ve Ateş Düşürücü İlaç////nüfusu normalde 2000 şimdi 6000 olmuş. çadır ihtiyacı çok fazla. kömür gerekiyor."
MALATYA,YEŞİLYURT,BANAZI,6.40,"Barınma (Çadır, konteyner gibi)","Isınma (El sobası, battaniye)","Gıda (ekmek,su,paketli gıda)",05327874776,,,,,1400,0,12/02/23 19:25,GUNCEL EKSIK: çadır ////hasarlı bina sayısı tam olarak bilinmiyor
Kahramanmaraş,Pazarcık,Yukarımülk,67.23,"Barınma (Çadır, konteyner gibi)","Isınma (El sobası, battaniye)",,,200,,400,100,,,12/02/23 20:26,"GÜNCEL EKSİK: Kömür, çadır  ////  ÇADIR VE YAKACAK İHTİYAÇLARI VAR"
Kahramanmaraş,Pazarcık,Yolboyu,50.33,"Gıda (ekmek,su,paketli gıda)","Hijyen ve sağlık( Ped, bebek be",,05309239375,20,,35,6,,3,16/02/23 18:40,"GÜNCEL EKSİK: yakacak, kuru gıda ve temizlik malzemeleri eksik     //////   çadırları gelmiş"
KAHRAMANMARAŞ,PAZARCIK,YİĞİTLER,65.65,"Barınma (Çadır, konteyner gibi)",,,05378344838,175,,300,50,,7,11/02/23 03:14,ÇADIR İHTİYACI VAR 
Kahramanmaraş,Pazarcık,Yarbaşı,48.86,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)",,,,,7,20,,,12/02/23 20:20,"GÜNCEL EKSİK: 5 adet çadır, soba için katı yakacak,  kuru gıda, hijyen malzemeleri"
Kahramanmaraş,Pazarcık,Turunçlu,64.61,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)",,05336425307,20,,20,40,,0,12/02/23 20:22,GÜNCEL: ihtiyaç yok   ////   ÇADIRA İHTİYAÇ VAR
Kahramanmaraş,Pazarcık,Ulubahçe,55.90,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)",,,300,,300,400,,10,15/02/23 20:48,"GÜNCEL EKSİK: ihtiyaç yok    //////   çadır, kuru gıda"
KAHRAMANMARAŞ,PAZARCIK,TİLKİLER,64.61,"Barınma (Çadır, konteyner gibi)",,,05398976644,150,,750,,,,11/02/23 03:04,bir kaç hasarlı bina
Kahramanmaraş,Pazarcık,Sultanlar,60.89,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)",,05304687110,450,,200,50,,,12/02/23 20:09,"GÜNCEL EKSİK: Çadır 150 adet    ///// 10-15 KİŞİ HASTANEYE GİTMESİ GEREKLİ FAKAT ACİL DURUMLARI YOKBİNALARIN NERDEYSE TAMAMI HASARLI, OTURULAMAZ DURUMDA."
Kahramanmaraş,Pazarcık,Yukarıhücüklü,68.67,"Kıyafet(Ayakkabı, çorap, iç çam","Gıda (ekmek,su,paketli gıda)",,05336425307,1000,,2000,800,,6,12/02/23 20:37,"GÜNCEL EKSİK: Çadır, kuru gıda, battaniye, patates (doğrudan muhtara iletilmeli giden yardımlar yolda kesilmiş kendilerine gerekli yardım ulaşamamış)    /////   BİR HASTANIN BÖBREK YETMEZLİĞİ VAR. HASTANEYE GİTMESİ GEREKİYOR."
Kahramanmaraş,Pazarcık,Kizirli,63.22,"Gıda (ekmek,su,paketli gıda)","Barınma (Çadır, konteyner gibi)","Hijyen ve sağlık( Ped, bebek be",,,,1000,,300,5,12/02/23 19:20,"GÜNCEL EKSİK: Çadır, kuru gıda (özellikle un), çay,  şeker, yağ"
Kahramanmaraş,Pazarcık,Mezere,63.85,"Barınma (Çadır, konteyner gibi)",,,,,,750,,170,2,15/02/23 20:51,"GÜNCEL EKSİK: Çadır, yağ, şeker    //////  Çadır, yağ, şeker"
Kahramanmaraş,Pazarcık,Narlı Cumhuriyet,51.05,"Barınma (Çadır, konteyner gibi)","Isınma (El sobası, battaniye)",Tıbbi yardım malzemeleri,,,,1850,310,15,,16/02/23 13:16,GÜNCEL EKSİK: çadır    //////   BÜTÜN BİNALAR HASARLI
Kahramanmaraş,Pazarcık,Narlı Bahçelievler,51.41,"Barınma (Çadır, konteyner gibi)","Isınma (El sobası, battaniye)",Tıbbi yardım malzemeleri,05428075340,,,2543,,600,20,12/02/23 19:24,GÜNCEL EKSİK: Çadır /////  çadır gerekli hasarlı binalar tespit edilemedi
Kahramanmaraş,Pazarcık,Kadıncık,53.15,"Gıda (ekmek,su,paketli gıda)","Barınma (Çadır, konteyner gibi)",,05363691542,,,300,,70,4,15/02/23 20:54,"GÜNCEL EKSİK: çadır, odun, kömür    ///////    çadır ve kuru gıda ///// 15-20 çadır ihtiyaç"
Kahramanmaraş,Pazarcık,Hürriyet,67.63,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)","Isınma (El sobası, battaniye)",,,,780,,178,7,12/02/23 19:07,"GÜNCEL EKSİK: Gıda (özellikle un), çadır, 70.000  küçükbaş hayvan için yem  //// yıkılan bina yok, binaların %70 i hasarlı"
ADIYAMAN,TUT,YAYLIMLI,29.94,"Gıda (ekmek,su,paketli gıda)",,,,600,,1200,300,1900,0,11/02/23 01:45,yok.
Gaziantep,Islahiye,Akınyolu,58.24,,,,05372992499,,,,,,,15/02/23 18:30,GÜNCEL EKSİK: ihtiyaç yok     //////     ACİL GIDA. Köyde bir yemek şirketi varmış ona temel malzemeler tedarik edilirse köye yemek yapacaklarmış.
HATAY,ALTINÖZÜ,KARBEYAZ,24.73,"Barınma (Çadır, konteyner gibi)","Isınma (El sobası, battaniye)","Gıda (ekmek,su,paketli gıda)",,1000,1300,3500,1000,,0,11/02/23 01:47,Gıda giysi yardımı ulaşmış ama çadır ihtiyacı var.
Hatay,Altınözü,"HATAY, ALTINÖZÜ KANSU",20.31,"Barınma (Çadır, konteyner gibi)","Isınma (El sobası, battaniye)","Gıda (ekmek,su,paketli gıda)",,500,1000,2000,350,,0,11/02/23 01:43,Tümör hastası var. İlaç gelecek. Yardım hiç gelmemiş kuru gıda ve yatak ihtiyacı var.
HATAY,ALTINÖZÜ,KAMBERLİ,9.30,"Barınma (Çadır, konteyner gibi)","Isınma (El sobası, battaniye)","Gıda (ekmek,su,paketli gıda)",,500,1200,2500,40,,9,11/02/23 01:40,"2 tane minare yıkıldı. Onun dışında 2 hasarlı yapı var.
yakıt yok"
HATAY,ALTINÖZÜ,HANYOLU,18.25,"Barınma (Çadır, konteyner gibi)","Hijyen ve sağlık( Ped, bebek be","Gıda (ekmek,su,paketli gıda)",,1000,2200,4000,200,,0,11/02/23 01:31,"Minare yıkılmak üzere. Çadır hiç gelmedi.
yakıt yok"
HATAY,ALTINÖZÜ,HACIPAŞA,23.84,"Isınma (El sobası, battaniye)","Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)",,3000,2500,5000,800,,0,11/02/23 01:28,
HATAY,ALTINÖZÜ,ENEK,6.22,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)",,,,,1500,500,,5,11/02/23 01:26,"yakıt yok
çadır gerekli"
HATAY,ALTINÖZÜ,DOKUZDAL,21.57,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)","Hijyen ve sağlık( Ped, bebek be",,100,250,600,30,30,40,11/02/23 01:22,Afaddan yardım gelmemiş. Çadır ve soba ihtiyacı var.
HATAY,ALTINÖZÜ,ÇETENLİ,15.90,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)","Isınma (El sobası, battaniye)",,500,800,2500,150,,20,11/02/23 01:19,"yakıt yok
Caminin biri yıkıldı diğerleri de yıkılmak üzere. Vinç gerekli. Alt köy meydanında ölü duruyor kaldıramıyoruz üstünde minare var. Acil sahra hastanesi gerekli."
ADIYAMAN,TUT,ÜNLÜCE,29.62,Diğer,,,,100,80,150,50,35,0,11/02/23 01:18,Hayvanlar için besin öncelikleri.
KAHRAMANMARAŞ,PAZARCIK,DEDEPAŞA,56.28,"Gıda (ekmek,su,paketli gıda)",,,,12,,20,15,26,15,12/02/23 18:34,GÜNCEL EKSİK: Geceleri yatarken soba yakamıyorlar  ısınma sorunları var
Kahramanmaraş,Karahüyük,Pazarcık,60.20,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)","Isınma (El sobası, battaniye)",,,,,,135,25,12/02/23 19:17,GÜNCEL EKSİK: Çadır  ////  Binaların çoğu hasarlı.
Kahramanmaraş,Pazarcık,Çöçelli,62.13,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)","Isınma (El sobası, battaniye)",05333503395,50,,,,400,2,12/02/23 18:27,"GÜNCEL EKSİK: Kuru gıda, odun, kömür, çadır   //// sonradan gelenlerle çocuk nüfusu 150. dışarıdan gelenler için 30 çadır ve kuru gıda gerekli. ısıtıcı tüp gerekli."
KAHRAMANMARAŞ,ONİKİŞUBAT,BEŞEN,8.37,"Barınma (Çadır, konteyner gibi)",,,05377829172,1000,150,,,,20,11/02/23 01:08,"3 YARALI HASTANEYE GİTMEMİŞ ARAÇ YOK
AMBULANS İHTİYACI VAR ZEYNEP AKÇAM BELİ VE AYAĞI KIRIK (ZEYNEP AKÇAM)  
200 ÇADIR İHTİYACI
100DEN FAZLA TANSİYON ŞEKER HASTASI. ACİL İLAÇ"
Kahramanmaraş,Pazarcık,İğdeli,56.96,"Gıda (ekmek,su,paketli gıda)","Barınma (Çadır, konteyner gibi)",,,80,,420,300,400,0,12/02/23 18:22,GÜNCEL EKSİK: Gıda ve Çadır ////  40 adet çadır gerekli
HATAY,ALTINÖZÜ,BÜYÜKBURÇ,11.91,"Barınma (Çadır, konteyner gibi)","Isınma (El sobası, battaniye)","Gıda (ekmek,su,paketli gıda)",05347059280,2000,2000,4000,300,,1,11/02/23 00:57,"YAKIT VE ÇADIR İHTİYACI ÇADIR HİÇ GİTMEMİŞ edit: Afaddan yardım gelmiş ama yatak, ısıtıcı, çadır kuru gıda, un ihtiyaçları var"
Kahramanmaraş,Pazarcık,Çiğdemtepe,52.15,"Barınma (Çadır, konteyner gibi)",Diğer,Diğer,05382013582,300,,588,72,360,0,12/02/23 18:15,"GÜNCEL EKSİK: Su yok ayaklı depo yıkıldığı için  kuyudan su çekilemiyor, çadır ihtiyacı var  //// 200 çadır gerekli. yakıt, odun, tüp gerekli. temiz su ihtiyacı var."
Kahramanmaraş,Pazarcık,Karaçay,54.63,Tıbbi yardım malzemeleri,,,05333503395,,,150,,60,3,15/02/23 20:57,GÜNCEL EKSİK: ihtiyaç yok    ///////  Çadır  /////   Yardım ulaşmış şuan iyi durumdalar. Sadece çok fazla yaşlı olduğu için onlara ilaç gerekiyor.
Kahramanmaraş,Pazarcık,Çiçekalanı,48.51,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)","Isınma (El sobası, battaniye)",,35,,70,30,60,4,12/02/23 18:12,"GÜNCEL EKSİK: Kuru gıda, un vb. //// Kartalkaya Barajı yolu tamamen kapalı, yardım ulaşmıyor. Akciğer kanseri vatandaş var, yeni ameliyat oldu (ışın tedavisi ve kemoterapi). 10 adet çadır gerekli. un bakliyat, battaniye yorgan, çocuk ayakkabısı, yetişkin ayakkabı mont gerekli."
Kahramanmaraş,Pazarcık,"Karabıyıklı, Pazarcık",61.81,"Barınma (Çadır, konteyner gibi)","Isınma (El sobası, battaniye)",Tıbbi yardım malzemeleri,,,,100,,65,,11/02/23 00:54,Binaların çoğu yıkılmış. Yardım gitmiş fakat yetersiz.
HATAY,ALTINÖZÜ,BABATORUN,18.22,"Barınma (Çadır, konteyner gibi)","Hijyen ve sağlık( Ped, bebek be","Kıyafet(Ayakkabı, çorap, iç çam",,500,1000,2000,,,45,11/02/23 00:54,"yakıt sıkıntıHayvan yemi. Katalitik sobalar için lpg tüp. edit:Yardım ulaşmamış hiç. Çadır, gıda, çocuk bezi, çocuk maması, hasta bezi battaniye ve piknik tüpü ihtiyaçları var elektrikleri yokmuş. Nüfusu 2500 kişi"
Kahramanmaraş,Pazarcık,"İncirli,Pazarcık",56.08,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)",Tıbbi yardım malzemeleri,05462442050,,,30,,9,3,10/02/23 23:00,Küçükbaş havanlar telef olmuş. Bütün evler hasarlı olduğu için insanlar dışarıda kendi imkanlarıyla dışarıda kalıyor. Sadece gıda yardımı gitmiş.
HATAY,ALTINÖZÜ,AVUTTEPE,19.75,"Gıda (ekmek,su,paketli gıda)","Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)",,300,2000,4000,900,,35,11/02/23 00:49,
HATAY,ALTINÖZÜ,ALTINKAYA,10.24,"Barınma (Çadır, konteyner gibi)","Isınma (El sobası, battaniye)","Gıda (ekmek,su,paketli gıda)",,1500,2200,5500,350,,20,11/02/23 00:45,Banyo gereksinimi var. 
Osmaniye,Bahçe,Aşağı Arıcaklı,35.53,"Gıda (ekmek,su,paketli gıda)","Isınma (El sobası, battaniye)","Barınma (Çadır, konteyner gibi)",,20,35,60,10,50,15,13/02/23 15:20,"GÜNCEL EKSİK: 10 Çadır,Hijyen Malzemeleri. sağlık taraması yapılmadı ama durum iyi. /////Makarna, yağ, çay, şeker, çadır ve battaniye ihtiyaçları var. Hazır su kullanıyorlar hala. Su kaynakları yok."
Hatay,Altınözü,Akamber,13.96,"Gıda (ekmek,su,paketli gıda)","Isınma (El sobası, battaniye)","Kıyafet(Ayakkabı, çorap, iç çam",,50,200,450,50,,0,11/02/23 00:42,Gerek olmayan şeyler veriliyor. Çeşitli gıdalar gerekli. Su GEREKMİYOR. Edit: Çadır ihtiyaçları var hala.
KAHRAMANMARAŞ,ONİKİŞUBAT,AVCILAR,6.59,"Barınma (Çadır, konteyner gibi)","Kıyafet(Ayakkabı, çorap, iç çam","Gıda (ekmek,su,paketli gıda)",05364366559,200,,600,40,,60,11/02/23 00:31,"dışarıdan gelen nüfus çoğalmış (500 kişi)
"
Kahramanmaraş,Pazarcık,Çiçek,58.02,"Barınma (Çadır, konteyner gibi)","Isınma (El sobası, battaniye)",,05373179231,12,,18,8,13,13,12/02/23 18:03,"GÜNCEL EKSİK: Çadır gerekli, içine yatak isteniyor, soba, battaniye, tuvalet ihtiyacı için seyyar tuvalet gibi bir çözüm KÖY KONUM OLARAK EĞLEN KÖYÜNDE ÇADIR KURMUŞ DURUMDA!!!    ////   acil çadır ihtiyacı var 10 adet. yakacak kömür gerekli"
Kahramanmaraş,Pazarcık,Büyüknacar,44.89,"Barınma (Çadır, konteyner gibi)","Isınma (El sobası, battaniye)",Diğer,05336425307,,,,,,200,16/02/23 13:05,"GÜNCEL EKSİK: ihtiyaç kalmadı    ////////  Çadır, Kuru gıda, bakliyat  /////  200 adet acil çadır lazım. battaniye ve kömür gerekli. tüm ahırlar yıkılmış. hayvanlar telef olmuş."
Kahramanmaraş,Pazarcık,Bölükçam,49.34,,,,,,,,,100,15,12/02/23 17:07,"GÜNCEL EKSİK: Altyapı sorunu su yok, kuyu suyu  paneli sigortası bozuk, başvurulmuş  ama daha yapılamamış, kuru  gıda, hijyen malzemeleri, 2-3 Çadır"
Kahramanmaraş,Pazarcık,Aşağımülk,68.43,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)",Diğer,,,,,,200,1,12/02/23 16:51,"GÜNCEL EKSİK: Çadır, kuru gıda, kömür, ilaç     ////  dışarıdan gelen kişiler var. bunlar için çadır gerekli. 60-70 adet. dışarıdan gelenler için giyecek. kömür gerekli."
Osmaniye,Bahçe,Arıklıkaş,26.41,"Barınma (Çadır, konteyner gibi)",,,05423164899,,,,,420,1,13/02/23 15:46,GÜNCEL EKSİK: çadır. Sağlık taraması yapılmadı ama durum iyi.    //////  İhtiyaç durumu fazla yok. Yalnızca birkaç çadır ihtiyacı temin edilmeye çalışılıyor.
HATAY,ANTAKYA,AÇIKDERE,9.35,"Isınma (El sobası, battaniye)","Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)",,600,950,1900,135,,30,10/02/23 23:14,telefon çekmiyor
Osmaniye,Bahçe,Aşağıkardere,35.40,"Gıda (ekmek,su,paketli gıda)","Barınma (Çadır, konteyner gibi)",,05424918275,106,250,200,186,400,11,15/02/23 17:30,GÜNCEL EKSİK: çadır    ////////   çadır ve gıda. sağlık taraması yapılmadı. 2-3 engelli var.    /////   Yıkık evlerde insanlar kalamıyor. Çadır eksiği var. Lösemi hastası kontrolleri yapılamıyor. Diyabet hastaları diyalize giremiyorlar.
Kahramanmaraş,Pazarcık,Armutlu,48.64,"Barınma (Çadır, konteyner gibi)","Teknik yardım (Powerbank,el fen",,,50,,30,170,110,20,12/02/23 16:31,"GÜNCEL EKSİK: 5-6 Çadır, çadır içi aydınlatma  için elektrik kablosu    ////    Kartalkaya baraj yolu kapalı, acil açılmalı. yakıt sıkıntısı var. ahırlar yıkılmış. çadırlara elektrik çekecek uzatma kablo gerekli. 40 çadır var. AFAD göndermiş."
Kahramanmaraş,Pazarcık,Akçalar,61.21,"Gıda (ekmek,su,paketli gıda)","Hijyen ve sağlık( Ped, bebek be",,05424900952,,,,,110,0,12/02/23 16:29,"GÜNCEL EKSİK: Kuru gıda, makarna, un, nohut  vb., deterjan"
Kahramanmaraş,Pazarcık,Akçakoyunlu,57.71,,,,05336425307,,,370,,80,0,12/02/23 16:25,"GÜNCEL EKSİK: Kuru gıda, battaniye, çadır"
Osmaniye,Bahçe,Burgaçlı,23.11,"Gıda (ekmek,su,paketli gıda)","Hijyen ve sağlık( Ped, bebek be","Barınma (Çadır, konteyner gibi)",03288682019,1000,450,200,100,180,50,15/02/23 17:45,"GÜNCEL EKSİK: çadır, kuru gıda, ısınma     //////  çadır, battaniye, gıda. Sağlık taraması yapılmadı. 5-6 yatalak hasta var.   ///// Ağırlıklı olarak gıda sıkıntısı yaşanıyor."
HATAY,DÖRTYOL,KONAKLI,70.67,"Gıda (ekmek,su,paketli gıda)","Gıda (ekmek,su,paketli gıda)","Kıyafet(Ayakkabı, çorap, iç çam",,,,,,300,0,10/02/23 11:58,
Hatay,Dörtyol,Karakese,69.16,"Gıda (ekmek,su,paketli gıda)","Barınma (Çadır, konteyner gibi)","Isınma (El sobası, battaniye)",,,,,,5000,0,15/02/23 18:30,GÜNCEL EKSİK:  YARDIM HİÇ GİTMEMİŞ. ÇADIR VE KURU GIDA GEREKLİ.     ////////   Çadır ve erzak ihtiyacı (merkezden köylere gelen çok oluyormuş)   /////   sadece yayla yolları kapalı
Osmaniye,Bahçe,Bekdemir Merkez,34.32,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)",,05424570141,,,,,550,20,15/02/23 17:45,GÜNCEL EKSİK: sadece çadır ihtiyacı var  /////  çadır. Sağlık taraması yapılıyor. 1 yatalak hasta var. /////  Acil çadır ihtiyacı var.
Kahramanmaraş,Nurhak,Umutlu,44.24,"Barınma (Çadır, konteyner gibi)",,,,15,,,,,,12/02/23 16:08,GÜNCEL: ihtiyaç yok   /////     NÜFUSU BİLMİYOR KALMAYA GELENLER VAR. edit: Çadır lazım.
Hatay,Altınözü,Kılıçtutan,26.36,"Kıyafet(Ayakkabı, çorap, iç çam","Hijyen ve sağlık( Ped, bebek be","Gıda (ekmek,su,paketli gıda)",,500,,300,150,160,0,10/02/23 22:59,Yem yok hayvanlar için telef olmak üzereler. İlaca ihtiyaç var bir konum belirtilirse almak için gidip alabilirler. Köy nüfusu ilçeden gelenlerle arttı yıkılan bina yaralan ve vefat eden insan yok. Bir evin içinde bir sürü aile kalmaya başladı yatağa ihtiyaç var. Bez yardımları yapılmış kaymakamlık ve yardımseverlerden fakat bitmiş
ADANA,GÖLBAŞI,AKÇABEL,44.90,,,,05323727595,,,550,,230,,10/02/23 23:11,50-100 ÇADIR İHTİYAÇ
ADIYAMAN,GÖLBAŞI,BALKAR,66.56,,,,05353141414,,,2500,,,,10/02/23 23:10,200 ÇADIR
ADIYAMAN,GÖLBAŞI,AŞAĞINASIRLI,62.53,,,,,,,448,,,,10/02/23 23:08,
Osmaniye,Bahçe,Gökmustafalı,33.27,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)","Isınma (El sobası, battaniye)",,50,,,40,211,2,15/02/23 17:30,"GÜNCEL EKSİK: çadır ve kuru gıda   ///////    Erzak,çadır,çocuk bezi. Sağlık taraması yapılmadı 10 yatalak hasta var.   /////   İnsanlar dışarıda yatıyor. Araçlarda ve kendi imkanlarıyla yaptıkları yerlerde kalıyorlar."
ADIYAMAN,GÖLBAŞI,AŞAĞIAZAPLI,69.57,"Kıyafet(Ayakkabı, çorap, iç çam","Gıda (ekmek,su,paketli gıda)",,,,,384,,,,10/02/23 23:03,20 ÇADIR İHTİYAÇ
KAHRAMANMARAŞ,NURHAK,KIYILAR,55.46,"Barınma (Çadır, konteyner gibi)","Gıda (ekmek,su,paketli gıda)",Tıbbi yardım malzemeleri,,,,400,,,,10/02/23 23:01,edit: İHTİYAÇ KALMAMIŞ
Kahramanmaraş,Nurhak,"KAHRAMANMARAŞ, AĞCAŞAR",56.31,"Gıda (ekmek,su,paketli gıda)","Kıyafet(Ayakkabı, çorap, iç çam",,05434761109,,,,,,5,10/02/23 22:57,KÖYDE TELEFON ÇEKMİYOR.
ADANA,GÖLBAŞI,AKÇAKAYA,54.78,,,,05334237144,,,,,,,10/02/23 22:56,6 ÇADIR İHTİYAÇ
Hatay,Dörtyol,Altınçağ,73.02,"Isınma (El sobası, battaniye)","Gıda (ekmek,su,paketli gıda)","Barınma (Çadır, konteyner gibi)",05362912477,,,,,,0,15/02/23 18:30,"GÜNCEL EKSİK: ısınma, kuru gıda, temizlik ürünleri, bebek maması ve bezi ihtiyacı var.     ///////      Soba,battaniye, bebek bezi, bebek maması, ıslak mendil, peçete ihtiyacı var    /////   hasarlı bina sayısı net verilmemiş. tespit çalışmaları devam ediyor."
Hatay,Altınözü,Keskincik,18.64,"Gıda (ekmek,su,paketli gıda)","Hijyen ve sağlık( Ped, bebek be",,,,,,,2500,50,10/02/23 22:45,Köydeki bakkallar kapalı. Gıda ve ilaç çok ihtiyaç var. Köy ilçenin en kalabalık köyü yaklaşık 8000 dendi. Güncel nüfusla artmış fakat net sayı bilinmiyor. 6 yaşındaki bir çocuk birkaç saat önce çıkarıldı. Hâlâ enkaz altında canlı olma ihtimali var
ADIYAMAN,GÖLBAŞI,ÇELİK,66.66,"Barınma (Çadır, konteyner gibi)",Tıbbi yardım malzemeleri,"Isınma (El sobası, battaniye)",,,,,,,,10/02/23 22:52,50 ÇADIR İHTİYAÇ VAR 
